path,label
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/c29dfae3a86294bb5c29eceac2907e25a261a2b612d65fd09906fdbd0c0e0324.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/ccefd971a656940d753d468d27aca944fa43ddd08fd5de491169a7a738087164.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/63593ff74f99da541ade97f5a97a5e1d984b6716580d8c3f4da316a071fd117f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/3eca9a3de4aeaae488b4fbe8fff14c9fd7076f59185533271efa237afb46c3cd.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8198456b061201c7b364e07a29fd3939b635f1e7ca93dc6f54fd967652217ffa.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/0ba772dc20076efb3e71c1ab37734ec69b06ecb9f053b4364ca5c84c4329d383.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8bfe367e66ce18cddd963216369ec6af18101a2fa1fb7b255f7a9f2b0012f08e.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/5f80ab6b61f867c7dcc9848ad2c75b4bcb8846c8777cf380bdc2af3032b02554.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/5abbffcc3ff48e1213e72dde2ef1612fca007cb29b8675ec4addc6ed87b52f9a.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e1fa0b04971a5d5044eaf511cb8538f7e73e17d7a0c538dc54412c263e524170.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d3a06f11bf4dd0116099e031c5c93e61d10e945e11fb377d208cf57b3977417f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/9362136cc774cf0de70b78d1c6df1b4535b2356839c53964629a97f9c794912f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/0da92bbac4ba0a2ab28bf8e650c25457e6746a52cb35467230d7edd69608802d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a16a4db8c4695448245074b65e9586180ff6934463d3ac32e38eec330d48c917.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b12ba265722e6b69e2a7d318bb0eb88a0789ff71d3614bc5cc57b23cb8b015a0.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8d3d2efe692b46cf2da184ffebde1b88e704a65562c925d75d19e80c64c91e5b.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/a1d4b17710c5f96e01e6ec001c2cc5cd7e7b368c7db51fac98be24c804594872.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d107d526178ea45a68001ef993f09e892801d145cbd7273f380a543ab9755012.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/4035c159599cba03e9f948252fab3bad626f3cc8e893a0c1fe59f2133c79e83d.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8642c818333b4c1d611c6eebfe867e1c9f5306adb27ade8e35f384e2c6d06268.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c9b836b81af1dc36a343493de79c18c44221c6273368de8534ce6a3817bc95b5.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/fd443d089f5d5e475763d43d699fad5013155e694ff72a630e48ec4e61dc6003.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f8adb6aa7f1c8ef936a1107b549d8b3ec66ce3a23c493a0032fba1a8c5799475.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cf5e9f48e0ae7b09f72a77e29a1056ad921f74230c5e5285012be3f8c81b4436.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/7f7b6b1fadbe30f8507d33c3bb23166b59f161de5f85de15e1edc8459b106b25.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/f650a8c736196548393218c4328e854c3933c8f9409098f910d633aea05f08c1.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f4ec2f0ef0e4ce53f578b1cd1bc331cf86e45b0058945f34f069885de203d09c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/589da6c3e3e1fdc8454ddccffabb509b29a1249c1f5bb766e9f856894beef07b.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/a36515839d601373baab902ad3f2b40195ff3bf7025db7ebad5ab23b0604214a.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4bdb54e3f8f062826bef906d1d75fc2a86789a5353e9f3b77f9e613427041179.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a9d20fe4f0a7f158fd6d34bece151040b975ab0924cb543f1cbdbeeb36d183ce.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a8d094e75d643b9e2318b180fd266e0de4a5f4875b5c9ae6ee59eb3e5c26ce91.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/4a654740d64707aaf59f6aec8041ba0b6c2763443c52d9a485ce99a8358988a7.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6f05dd94b584bb5abb0b7589a2d040381eb3e87a6b76e74e41c595ca7b14e8cf.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9bb6825c9e316ef05e8472e29a8f9a2ceaa134f4414449438b34b3d4b6e7d340.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f198cad8dbb4671c63e11a3a02242579713f284ee304b59b8fb846d8889d568e.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/94c67119fd22e7299f47669d19905288c31a20a3015363c8d42a161db51120c8.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/2398c423ced82edbb7ad71fcd76ee982f218454e845b98c567937ce07585ea98.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/ba6d06a54a7d26bbf32edb5ab4ec26aa00287bfc24a2cde7181906be1f767685.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/fc96d2fd399c162c8378c68b310d5212003264f25bd0e2c7386f0734472d38f5.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/af92d1f1466402b4ff29bbb2dee79e2024b665f517d71b9ac886c375f0f57b75.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/287acf1845b1a21873aeb5cb56642db9864d4c7f7fd4993f8d09b48c9d12e963.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/7f6999b5c7fad7ec9269f227f4303063ce941222aad58f6a0ca07da0dff1437d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6817333b7e3a7330953558a0686f60180ed7483e18f67e403de41470e2e7938d.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/24c970fbf8370272fe5035e50a47db9c76ad793c8925365d872e49bfb6a79482.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/09722392fa2e3b74707627b1f13d1760770d440521de900a0f8142a997697dfb.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/38d41945a351d3f625dc013a55f320d32a93902c70bf259908490fcdd4f19a83.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/0904602b3ea4275b2d1cd87ed398f0e525c0907986932c5871c6409fcab9fbf4.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6b3c49eabf180bbb5073392d500047ba1cdaa23cec5202bd788be00e5e205505.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2eb0f273f7cf1aabb8360fb8da5e071592011aa5ce14dda9e83b6c2b35214df1.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/283bb5f9ca2049b705709dc07a37eba189d315e54b36c99091bc4612f793a84e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/fb4575cea6de2488e68b15473424748b06e94c7f74fe1270f4d8dabe9385deaa.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8df335b5d9456a7f14078aaa7145c01ad55e7ba96add85e9638e291093063fb4.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a53637fefed85533cd581b62a10f725edbe09b9deb0dfabefcb9825106fac69f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/98ce852f41cdbfdd8ca34e56ecfdea36cb1de07040e2a0eb6278fba799677106.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1d4109f5780e04bbd149a240fae96966dd11046dd8378fa119efcfeb6b6e264a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1b300e0c4dce5602590bf93f6c75065b24dc1beb8a4669e7b73be6fd1464f2d8.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/bc2bd846227c05e500dd7b9530932375b92feb8de41367279b38485f7b3d815b.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c9fba006b888fce8e1f34436c06fa49c6e09dfe3cd71c7355b4e945d5d326891.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/76bb45411b8d88ec6933742bba104d1d66ba0bbd26f235a0975a6e5cc088aaa6.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/8855210f3e6a196d5c31d700ada314cc65dc556f12863e2d3e30dbf48e73bd86.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4e89755405f9f5c9c52bcb128c6e575816e66a75e8c339c4b746ff3d54d04adf.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/738cedaba5eb45f6d025c6dcbcf56436106a786f4de109ec7cb4430b2c78b0fb.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/6eb9be7f9edd689d317e83e97d373adef882b884d50ca6b2c67f3afbdb8e52f7.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/652342dce8bc8aabe327a25ba2b291926e3929e8826908e8155af211c69bb3ed.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/d8f72c29b3cd2548cc2ff0af8949b523592513c3c17360ce281f0c0be5085379.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6d32a736a702abffafd9c00b0e5e2e3a7ce942543b2291482cabdbfcf8945628.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c2f7e0ef879e91cde62c93396bb3fbfaec2a448fcae30db048d7bd52af49f5e5.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/63b0c4af40df434238f45ee913c37bfa7a35e06467e105cc303c67936cfcb3c6.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cf0a7938494355774ff7fbf00fa34760b8c0e01b4ec2cada644fe3b5e94ae9d6.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/52f61c93715b3a2aa069930346daf603a0d852d24499c917885def85074f9f7a.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4bf790c44e9cef5d93e0468dd7c5021919964d7b6b8fb85b06ad2040830103cc.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/89214fe3e3f27f26d72c892c850d59dccab9288aa84e8aae2d5f540c197c2838.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/db89444326c1d76e9915da6fb19cf0fa395b9a459439bb8ecda25d4e1de5fc23.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6424411b8f406c56f994456b83fbd6beca6000d2ebd80682f30e381bc35ad52f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/90a09125526bd5c4bd36456b28516a99f55251b436670ed4126558531b16950c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6f2e8bd60ff5cfe281b83ae3d4d45f031e81e461b16edc36214cd4a3b451f0a0.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/14454210c10e2cb5561d10323acd03dfc973e4d8a6ab4488e8f7646b199db58d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/e1a42d1199aca8a051cf396b2e5738f9359928d21d5149eaadf26302a30e0617.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/38b89d6f91d066c06d4ef6cf74358033a31246f1c903fa6350f8236721c40fb3.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/da585bb44c4657dbf667b5d09393e758db41730662d69f670fea16955fce6972.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/35285a6c3daa9192dc8f44fb7157db7bc6c33254c5b0457aeb328a0a9888761e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/d44fb016d2908933a4b8b3b83d8b08f5ccd893d2d960a5b89a2d4e16b70f2ebd.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/22de12501ac398f9596f80341d58ad8242787abbd7ca3dba53a1eb8ca1b405f7.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/9ea5a349ca81b889af7bb22dd7f902e9216af5c409e8047b37da65727a1db547.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cd8b71738abfb158d29a9174fa90d3a1474fbaaf9eea0c720fc5eef718d635f7.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/76057419798b6a328903370bdd608bc07ed87b89e2b2ca54c0f136451ca428f4.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/fa836ae305d6f03087c73c256d1e5269fd3fe48c712547b2ef9920bcce5504e4.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a0eaef1009013d4f04c68ef3f48c1336d7af9f136e6173b17c731c7401164142.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e97a8c805f85eb41c9f8689e9e153a209dcc64d78d563aed98e7802e8a659ddb.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/13502fc9c4d02e1a110801ae06475c03cc6a28a8672045c240886af73b399d0d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/48448fc00f85f9d8dbf25becf72ae03a86e1971927913458eae1958fe00ddefd.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a3b8ac239316cc80cc9c06f867eccfb2c06f6dad24914fcd6a0518006337f617.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/ef05eb3f01d097022f52f09e87005cbe4d5ec700b7285c3ecffb084277f8b343.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8c91ece1fbaa69934e0d5e9259bae7d8a46fbc7f0f6e03ba2bf04b4444bceeb7.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c9b5c25511f5fead5b3e0d67ece2475c970ea58a61abc31c9ba6b463f10c2f49.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e398494517b086bd061a7384d56992338849303d78ae7ff7c904d4af9d177f15.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b7b11413065485034b34a749aa4316dd9003e0ff1c698b032fd4413b5636c9f5.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/27c05b817984296f38bf085e83d357dd16c5734fc4abbd82c8d69e0573d4df66.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/9ffc2b32d95174a0a2028e69e08b75079ad00eadc983698a2678fd45eb523b45.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/0b5d841490e9f3c33d17d2b577925f11a6032ced7f9685891fe4e83e9c4bdfb6.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/63a213aba658d972e2fdf3f563dc058378094584fe56c2cdc03deb60a04b0444.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6cf9fb59bef1905daed5dcb16af93586d00076f309cb32bea9f65e3fe86d0a87.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/57db56e65d17309ac19a59ddadc3c1f1c79dc1cb6d0ce118e0abd5c80146d6e5.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/37b606cc888513da66d041a7d7a191715a6f6e31701e970379fbce43d75ac329.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/0666e930f61704cef0862626a9344f4b3e01e64536ffcac79c636bd50df513bd.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/053ddfc17b39a2f687d175947c7c1c2718dbb87313228e117fba2e26646d634b.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d444c1442f3a3747402f8f796b1a71979867b8ea01ee9b4feb77c67a3d8bc55d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4f5f3739f363cbfb12e308c06dac3fd071f53aaef43791dc49ae1c3505fbc5cc.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/35e8c5f0a9c5b8cd6ef3dccd1b17d1692d8a549d392a751c01bc9852496513cc.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/0aa918d0dc1e0cc7c1035d74da9cd28e140b3023e63b33bfa3d6bce4e43b89bd.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cd86f96752667811cdc3494d8046234128b590e90ee9c54c33f24637200c12b9.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/77d70b8e059f03ae3aabf0ce6ac263a28186e3af7b40a42284c5c6856e8eee93.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c11bf065254e6228b47bdbbe3b42291080c549d21c8c130328c35d1f2d16c292.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/b34f7ca7ee4010a65e4107e30f219a2d6e842306a9f0a85280639f9a2167461a.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/97e2b84676740fb79f071de25c5e5a98d6a3808a1031e8f513f7af19f7e8a67b.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cce4ed728d7de434758148a0ae6b33b4590e346845b95186292113997eba3c71.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9b3a9afab4b8f17bb8304072a886f304614fa08a57b0cdfd0553c9b4b66e8f85.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/3050252b3b473e915287b9620d483db040cceef5f9db72d2abe03c12e263deb6.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d024ab91b3eac83d750361bbbabdbf4db5141845179c66d8e7edba37a9088683.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/05ffbd143080db2c5e6678802e9157b9c8bb296a8306c6d2b82e71eea4a0ed8d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/041b9973d0c75f41b6e863b6e0f6571fb29b7a34527ccbef7d2c5ce19b3cb122.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/4740eb685e7afc7b0770ea2d96cd0841c92e7d4e0cc28ee8edd0389fff321144.jpg,rust
